trading_day,ticker,p_positive_mean,p_negative_mean,p_neutral_mean,net_sentiment,sentiment_volume,sentiment_momentum,sentiment_dispersion
2023-06-26,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-06-27,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-06-28,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-06-29,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-06-30,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-03,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-04,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-05,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-06,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-07,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-10,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-11,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-12,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-13,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-14,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-17,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-18,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-19,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-20,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-21,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-24,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-25,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-26,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-27,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-28,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-07-31,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-08-01,SLB,-0.30721864,-0.50582284,0.7297837,0.1354595,0.0,0.03966253371382997,-0.39002892
2023-08-02,SLB,1.7520746,-0.5553027,-1.0008367,1.3701406,-0.4706100979848702,0.7533006962273908,-0.39002892
2023-08-03,SLB,1.7520746,-0.5553027,-1.0008367,1.3701406,-0.4706100979848702,1.4786845538477293,-0.39002892
2023-08-04,SLB,1.7520746,-0.5553027,-1.0008367,1.3701406,0.0,1.4786845538477293,-0.39002892
2023-08-07,SLB,1.7520746,-0.5553027,-1.0008367,1.3701406,0.0,1.4786845538477293,-0.39002892
2023-08-08,SLB,1.7520746,-0.5553027,-1.0008367,1.3701406,0.0,1.4786845538477293,-0.39002892
2023-08-09,SLB,1.7520746,-0.5553027,-1.0008367,1.3701406,0.0,1.4786845538477293,-0.39002892
2023-08-10,SLB,2.1291351,-0.5927038,-1.291673,1.613866,-0.4706100979848702,2.24112933517597,-0.39002892
2023-08-11,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-14,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-15,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-16,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-17,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-18,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-21,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-22,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-23,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-24,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-25,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-28,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-29,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-30,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-08-31,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-01,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-04,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-05,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-06,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-07,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-08,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-11,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-12,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-13,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-14,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-15,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-18,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-19,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-20,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-21,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-22,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-25,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-26,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-27,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-28,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-09-29,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-02,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-03,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-04,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-05,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-06,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-09,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-10,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-11,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-12,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-13,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-16,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-17,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-18,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-19,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-20,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-23,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-24,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-25,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-26,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-27,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-30,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-10-31,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-01,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-02,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-03,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-06,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-07,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-08,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-09,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-10,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-13,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-14,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-15,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-16,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-17,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-20,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-21,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-22,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-23,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-24,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-27,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-28,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-29,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-11-30,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-01,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-04,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-05,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-06,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-07,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-08,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-11,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-12,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-13,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-14,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-15,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-18,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-19,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-20,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-21,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-22,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-25,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-26,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-27,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-28,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2023-12-29,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-01,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-02,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-03,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-04,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-05,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-08,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-09,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-10,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-11,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-12,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-15,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-16,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-17,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-18,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-19,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-22,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-23,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-24,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-25,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-26,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-29,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-30,SLB,2.1291351,-0.5927038,-1.291673,1.613866,0.0,2.24112933517597,-0.39002892
2024-01-31,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,-0.4706100979848702,-0.1854955197791191,-0.39002892
2024-02-01,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-02,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-05,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-06,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-07,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-08,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-09,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-12,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-13,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-14,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-15,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-16,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-19,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-20,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-21,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-22,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-23,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-26,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-27,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-28,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-02-29,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-01,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-04,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-05,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-06,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-07,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-08,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-11,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-12,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-13,SLB,-0.83897173,2.299272,-1.389276,-1.9225986,0.0,-0.1854955197791191,-0.39002892
2024-03-14,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,-0.4706100979848702,-1.6403498837871986,-0.39002892
2024-03-15,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-18,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-19,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-20,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-21,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-22,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-25,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-26,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-27,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-28,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-03-29,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-01,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-02,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-03,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-04,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-05,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-08,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-09,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-10,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-11,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-12,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-15,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-16,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-17,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-18,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-19,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-22,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-23,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-24,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-25,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-26,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-29,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-04-30,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-01,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-02,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-03,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-06,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-07,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-08,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-09,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-10,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-13,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-14,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-15,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-16,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-17,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-20,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-21,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-22,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-23,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-24,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-27,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-28,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-29,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-30,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-05-31,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-06-03,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-06-04,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-06-05,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
2024-06-06,SLB,-0.8368161,2.3078752,-1.3990407,-1.926697,0.0,-1.6403498837871986,-0.39002892
